"date","CS","A.fuchs","N3","N7","coag.N3","coag.N7","N3.diff","N7.diff","J3","J7","Cv","Q"
2017-01-02 00:00:00,0.0018072,30.7832459,30.798447,0.5360791,9.05937204214472e-05,3.39728733221162e-05,-2.3378768,-0.4001329,0.00217537755026609,3.97024295771563e-05,21509000,38871.0648
2017-01-02 01:00:00,0.0016706,28.45815,28.4605702,0.1359462,8.37460543028274e-05,3.14049812815003e-05,4.1561097,3.4225573,0.00354431511273641,0.00101689924064407,21509000,35932.9354
2017-01-02 02:00:00,0.0015988,27.2356372,32.6166799,3.5585035,8.01467685977257e-05,3.00552400771355e-05,-6.6026168,-2.8348113,0.00166110339657972,-0.000379951242436617,21509000,34388.5892
2017-01-02 03:00:00,0.0015254,25.9852539,26.0140631,0.7236922,7.64672759688334e-05,2.86754210743448e-05,0.323368200000001,-0.7231065,0.00213035024220779,-3.11022561590032e-05,21509000,32809.8286
2017-01-02 04:00:00,0.0015459,26.3358853,26.3374313,0.0005857,7.74949271799e-05,2.90607928666774e-05,14.2502597,0.3157905,0.00599943481868523,8.9622828406382e-05,21509000,33250.7631
2017-01-02 05:00:00,0.001544,26.3030316,40.587691,0.3163762,7.73996814578987e-05,2.90250754810466e-05,-6.5152519,-0.2864592,0.00190779241715051,9.74669752073349e-07,21509000,33209.896
2017-01-02 06:00:00,0.0015249,25.9783566,34.0724391,0.029917,7.64422113051488e-05,2.86660217623367e-05,0.318544899999992,1.1985304,0.00297844995401679,0.000334792778525842,21509000,32799.0741
2017-01-02 07:00:00,0.0015839,26.9820918,34.390984,1.2284474,7.9399841619926e-05,2.97751405792938e-05,0.197347900000004,-1.2277617,0.00354989643136452,-0.000254874497220732,21509000,34068.1051
2017-01-02 08:00:00,0.0018809,32.0382064,34.5883319,0.0006857,9.42882518485503e-05,3.53583319121117e-05,2.092553,3.1341216,0.003873017887889,0.00087070863986097,21509000,40456.2781
2017-01-02 09:00:00,0.0020822,35.4667236,36.6808849,3.1348073,0.000104379285447951,3.91424949265772e-05,8.5777811,-1.4026745,0.00663165796969665,2.00516811277138e-05,21509000,44786.0398
2017-01-02 10:00:00,0.0022593,38.4826579,45.258666,1.7321328,0.00011325718932502,4.24717312398501e-05,-5.691315,-0.4457143,0.00409875153514872,0.000156443791392218,21509000,48595.2837
2017-01-02 11:00:00,0.0023172,39.4674535,39.567351,1.2864185,0.000116159677379691,4.35601715703893e-05,7.39247690000001,0.1178875,0.00675519734915122,0.000317091938696323,21509000,49840.6548
2017-01-02 12:00:00,0.002387,40.6573434,46.9598279,1.404306,0.000119658704430055,4.48723155267216e-05,-3.5252571,-0.6832707,0.00539654666927233,-7.5336180780265e-05,21509000,51341.983
2017-01-02 13:00:00,0.0022439,38.2190373,43.4345708,0.7210353,0.000112485197683536,4.21822324300003e-05,-2.7665306,0.9586323,0.00448572683259863,0.000323686821323168,21509000,48264.0451
2017-01-02 14:00:00,0.0022629,38.5436906,40.6680402,1.6796676,0.000113437654903549,4.25394062863085e-05,2.34292420000001,-0.693268,0.00565887280210291,-3.09997155932069e-05,21509000,48672.7161
2017-01-02 15:00:00,0.0019703,33.5614386,43.0109644,0.9863996,9.87698137153483e-05,3.7038928899162e-05,-8.0536311,-0.9855027,0.00259491715129714,-0.000189737053613327,21509000,42379.1827
2017-01-02 16:00:00,0.0020522,34.955281,34.9573333,0.0008969,0.000102875405626878,3.85785362060905e-05,-0.4426731,0.2300567,0.00347330533932981,6.6235811991901e-05,21509000,44140.7698
2017-01-02 17:00:00,0.0020261,34.511575,34.5146602,0.2309536,0.000101567030182544,3.80878921192671e-05,-3.2332017,-0.1882758,0.00261783446302366,7.14102436485786e-05,21509000,43579.3849
2017-01-02 18:00:00,0.0018363,31.2795313,31.2814585,0.0426778,9.20524838478882e-05,3.45199132809882e-05,2.9046157,1.6450724,0.00368799925192075,0.000489984715343912,21509000,39496.9767
2017-01-02 19:00:00,0.0019188,32.6859891,34.1860742,1.6877502,9.61881533558394e-05,3.60707997623265e-05,-1.83090960000001,-1.6877502,0.00310780239826981,-0.000305536420348084,21509000,41271.4692
2017-01-02 20:00:00,0.0018993,32.3532653,32.3551646,0,9.52106314721418e-05,3.57042265940102e-05,10.6185089,1.6624022,0.00603014145850665,0.000461778563333333,21509000,40852.0437
2017-01-02 21:00:00,0.0018429,31.3912872,42.9736735,1.6624022,9.23833374085243e-05,3.46439841994953e-05,-11.0775776,-0.512418,0.0018712659212037,-1.89973325055493e-05,21509000,39638.9361
2017-01-02 22:00:00,0.001868,31.8186643,31.8960959,1.1499842,9.36415835254889e-05,3.51158296623025e-05,0.885111900000005,0.9086215,0.00332557388919019,0.000472800524628761,21509000,40178.812
2017-01-02 23:00:00,0.0018847,32.1043121,32.7812078,2.0586057,9.44787432925529e-05,3.54297666833734e-05,2.8405388,-0.24451,0.00414821453940325,0.000182387595894062,21509000,40538.0123
2017-01-03 00:00:00,0.002007,34.1882013,35.6217466,1.8140957,0.000100609560029794,3.77288384005573e-05,2.640593,-1.8131279,0.00464924707548827,-0.00031161493579711,21509000,43168.563
2017-01-03 01:00:00,0.0020306,34.5899414,38.2623396,0.0009678,0.000101792612155705,3.81724859273401e-05,-3.9818885,1.9933923,0.0028326446774338,0.000553769008817992,21509000,43676.1754
2017-01-03 02:00:00,0.0019613,33.4104983,34.2804511,1.9943601,9.83186497690264e-05,3.6869741283016e-05,3.3528603,-0.8481499,0.00457944992895847,3.22155337593921e-05,21509000,42185.6017
2017-01-03 03:00:00,0.0022037,37.5377735,37.6333114,1.1462102,0.000110469998723298,4.14265277445481e-05,15.5899805,-0.2507748,0.00858547744668646,0.000147840264970829,21509000,47399.3833
2017-01-03 04:00:00,0.0025562,43.5461154,53.2232919,0.8954354,0.000128140586620907,4.80530427102663e-05,-13.0887311,0.6116728,0.003950334253809,0.000298294405312151,21509000,54981.3058
2017-01-03 05:00:00,0.0023516,40.0588767,40.1345608,1.5071082,0.000117884126241188,4.42068442365474e-05,3.96133680000001,0.2408005,0.00594509406906518,0.000399417360222801,21509000,50580.5644
2017-01-03 06:00:00,0.0025649,43.6923868,44.0958976,1.7479087,0.000128576711769018,4.82165907392075e-05,9.4279454,-0.038243,0.00848566241750857,0.000257532136423511,21509000,55168.4341
2017-01-03 07:00:00,0.0031355,53.4103865,53.523843,1.7096657,0.00015718050596583,5.89430856028637e-05,10.5812843,-0.6622317,0.0114884012101562,0.000203216134346269,21509000,67441.4695
2017-01-03 08:00:00,0.0033014,56.2349337,64.1051273,1.047434,0.000165496961376365,6.20617773271549e-05,-9.06990789999999,0.3856797,0.00852625735575336,0.000245234140672891,21509000,71009.8126
2017-01-03 09:00:00,0.0030814,52.4837956,55.0352194,1.4331137,0.000154468509355161,5.79260800435861e-05,3.15905129999999,-1.3752826,0.00979107813559948,-0.000220711665963351,21509000,66277.8326
2017-01-03 10:00:00,0.0029363,50.0103309,58.1942707,0.0578311,0.000147194743953904,5.51983996988323e-05,-5.12110819999999,1.9741528,0.00747120863214569,0.000567099285075601,21509000,63156.8767
2017-01-03 11:00:00,0.0029941,50.9972543,53.0731625,2.0319839,0.000150092219075838,5.62849601669699e-05,-2.495361,-1.7000227,0.00768084895487257,-0.000152780895461909,21509000,64400.0969
2017-01-03 12:00:00,0.002969,50.5706305,50.5778015,0.3319612,0.000148833972958874,5.58131147041627e-05,-3.2469204,0.3198049,0.00664430242715918,0.000216782542699598,21509000,63860.221
2017-01-03 13:00:00,0.0027779,47.3133032,47.3308811,0.6517661,0.000139254258498638,5.22206976546627e-05,1.92278,1.2362701,0.00716587495201492,0.000552037014546881,21509000,59749.8511
2017-01-03 14:00:00,0.0027061,46.0921381,49.2536611,1.8880362,0.000135654972793536,5.0870956450298e-05,3.4214915,1.8159476,0.00812629879115532,0.000778689565501231,21509000,58205.5049
2017-01-03 15:00:00,0.0027465,46.7809194,52.6751526,3.7039838,0.000137680197619248,5.16304208605534e-05,-6.90234820000001,-3.5954503,0.0061821023301476,-0.000446946710600884,21509000,59074.4685
2017-01-03 16:00:00,0.0026872,45.7697621,45.7728044,0.1085335,0.00013470752850626,5.05156624563914e-05,13.8542348,0.3421938,0.0100187845681772,0.000174444432137322,21509000,57798.9848
2017-01-03 17:00:00,0.0026743,45.5472727,59.6270392,0.4507273,0.000134060860183199,5.02731602065822e-05,-4.6459865,2.1309397,0.00748913101025985,0.000691006624929047,21509000,57521.5187
2017-01-03 18:00:00,0.0028733,48.9357312,54.9810527,2.581667,0.00014403659632965,5.40140863858103e-05,-7.2869128,-2.4391143,0.00664754973901525,-0.000260968252656493,21509000,61801.8097
2017-01-03 19:00:00,0.0028001,47.6906174,47.6941399,0.1425527,0.000140367129566232,5.26380271078229e-05,13.6259018,1.0474085,0.0104861191128794,0.000375984239761893,21509000,60227.3509
2017-01-03 20:00:00,0.0029547,50.3261912,61.3200417,1.1899612,0.000148117123577496,5.55442943807308e-05,-9.1142391,-1.1539948,0.00723161687120053,-0.000164742922930552,21509000,63552.6423
2017-01-03 21:00:00,0.0030649,52.2026855,52.2058026,0.0359664,0.000153641375453571,5.76159027473184e-05,-0.1896323,-0.0356348,0.00796954890992717,2.54987191045712e-05,21509000,65922.9341
2017-01-03 22:00:00,0.0030537,52.0131166,52.0161703,0.0003316,0.000153079926987037,5.74053581583367e-05,8.2058191,0.552733,0.0102420316772248,0.000155084091588988,21509000,65682.0333
2017-01-03 23:00:00,0.003166,53.9239783,60.2219894,0.5530646,0.000158709450450588,5.95164436353585e-05,-6.47222499999999,0.7460598,0.00828257181340956,0.000329036024203723,21509000,68097.494
2017-01-04 00:00:00,0.0031539,53.7207038,53.7497644,1.2991244,0.000158102885589421,5.92889802847622e-05,7.63309879999999,-0.5879308,0.0106979457763221,0.000262940722397387,21509000,67837.2351
2017-01-04 01:00:00,0.0031672,53.9443602,61.3828632,0.7111936,0.000158769605643431,5.95390019841779e-05,-4.048888,-0.610063,0.00917611344262587,1.73918303559791e-05,21509000,68123.3048
2017-01-04 02:00:00,0.0033662,57.3302208,57.3339752,0.1011306,0.000168745341789883,6.32799281634061e-05,-2.594773,0.6287581,0.00895846240615776,0.000235623850783678,21509000,72403.5958
2017-01-04 03:00:00,0.0029225,49.7749027,54.7392022,0.7298887,0.00014650295923621,5.49389786874084e-05,-8.794133,-0.3629517,0.00609185493345984,2.53905432057025e-05,21509000,62860.0525
2017-01-04 04:00:00,0.0026973,45.9376468,45.9450692,0.366937,0.000135213834712688,5.07055285589553e-05,-9.76908230000001,-0.1405043,0.00351944584760236,9.22725834217263e-05,21509000,58016.2257
2017-01-04 05:00:00,0.0021239,36.1721772,36.1759869,0.2264327,0.000106469678399243,3.99263975480536e-05,-20.6653501,-0.2121227,-0.00187757559884289,5.19716596369681e-05,21509000,45682.9651
2017-01-04 06:00:00,0.0009107,15.5097116,15.5106368,0.01431,4.56527784350443e-05,1.71199068915733e-05,-0.445816099999998,0.0876977,0.0005847286607724,4.06789436453962e-05,21509000,19588.2463
2017-01-04 07:00:00,0.0008844,15.0635736,15.0648207,0.1020077,4.43343771252368e-05,1.66255030799466e-05,-3.8827479,0.6317372,-0.000406348260192682,0.000239420949538862,21509000,19022.5596
2017-01-04 08:00:00,0.0004231,7.2064552,11.1820728,0.7337449,2.12097184098685e-05,7.95369782126347e-06,-6.5448254,-0.307733,-0.00112731826418724,-4.5773177009729e-05,21509000,9100.4579
2017-01-04 09:00:00,0.0002718,4.629019,4.6372474,0.4260119,1.36251511789228e-05,5.10946600760911e-06,9.6883614,0.8029961,0.0027802652877124,0.000343302426794109,21509000,5846.1462
2017-01-04 10:00:00,0.0003379,5.7567391,14.3256088,1.229008,1.69386997180207e-05,6.35205505508137e-06,3.2547927,-0.0610858999999999,0.00185293909851881,6.16421937013577e-05,21509000,7267.8911
2017-01-04 11:00:00,0.0003416,5.8183925,17.5804015,1.1679221,1.71241782292864e-05,6.42160996394139e-06,-1.7039697,1.0563986,0.00050297556842008,0.000412676959847245,21509000,7347.4744
2017-01-04 12:00:00,0.0006663,11.3490937,15.8764318,2.2243207,3.34011708260349e-05,1.25255231820086e-05,15.0216488,-1.9889164,0.00535718267385414,-0.000356261364785706,21509000,14331.4467
2017-01-04 13:00:00,0.0011641,19.8308772,30.8980806,0.2354043,5.83555499903756e-05,2.18834782172839e-05,-3.9686189,-0.2179096,0.00131453878032384,-5.04855512398061e-05,21509000,25038.6269
2017-01-04 14:00:00,0.0015807,26.9278626,26.9294617,0.0174947,7.92394277723449e-05,2.97149849824419e-05,7.3291726,-0.0091252,0.00417033094588083,1.59497474561057e-05,21509000,33999.2763
2017-01-04 15:00:00,0.0016229,27.6448973,34.2586343,0.0083695,8.13548853873211e-05,3.05082869159265e-05,-7.2654513,2.0009573,0.000924687620335982,0.000556460828968454,21509000,34906.9561
2017-01-04 16:00:00,0.001546,26.3330539,26.993183,2.0093268,7.74999401126369e-05,2.9062672729079e-05,-0.909192999999998,-1.6498877,0.00209510622963,-0.000224817281972499,21509000,33252.914
2017-01-04 17:00:00,0.0015309,26.0781515,26.08399,0.3594391,7.67429872693634e-05,2.87788135064341e-05,-0.5428994,0.6376679,0.00187062410340698,0.000312968576936932,21509000,32928.1281
2017-01-04 18:00:00,0.0014961,25.4831295,25.5410906,0.997107,7.49984866769186e-05,2.81246213906695e-05,-2.7223733,1.0855083,0.00123730693398085,0.000494022652208209,21509000,32179.6149
2017-01-04 19:00:00,0.0013312,22.6746466,22.8187173,2.0826153,6.67321605937531e-05,2.50247282903946e-05,-0.941439500000001,-0.1173571,0.00142954824407372,0.000380956774863141,21509000,28632.7808
2017-01-04 20:00:00,0.0011423,19.4576069,21.8772778,1.9652582,5.72627306537291e-05,2.14736682137302e-05,-3.5813975,-1.6452588,0.000689931235959318,-0.00023117247968111,21509000,24569.7307
2017-01-04 21:00:00,0.0010738,18.290714,18.2958803,0.3199994,5.38288717289454e-05,2.0185962468619e-05,-0.475225900000002,-0.3179209,0.000870795085989616,2.01240831006028e-05,21509000,23096.3642
2017-01-04 22:00:00,0.0010462,17.8196077,17.8206544,0.0020785,5.2445302293558e-05,1.96671204457713e-05,-0.3330859,1.6467657,0.00084213738152147,0.000461696848804291,21509000,22502.7158
2017-01-04 23:00:00,0.0009674,16.4766242,17.4875685,1.6488442,4.84951112968725e-05,1.8185788873293e-05,3.5744889,-1.6211623,0.00210673151717752,-0.000270683522146624,21509000,20807.8066
2017-01-05 00:00:00,0.0012366,21.0607764,21.0620574,0.0276819,6.19899262246357e-05,2.324637845846e-05,6.9745666,0.9724428,0.00324401144394838,0.000293560581632183,21509000,26598.0294
2017-01-05 01:00:00,0.0016435,27.9917444,28.036624,1.0001247,8.23875495311247e-05,3.08955385706607e-05,3.9028685,0.524386,0.00346689712737441,0.000375747447563765,21509000,35350.0415
2017-01-05 02:00:00,0.0015386,26.2061697,31.9394925,1.5245107,7.71289830901055e-05,2.8923562911359e-05,-7.6891029,1.6624999,0.000887123808050164,0.000748223824821045,21509000,33093.7474
2017-01-05 03:00:00,0.0013388,22.8044441,24.2503896,3.1870106,6.71131434817583e-05,2.51675978329178e-05,-18.9441989,-3.062873,-0.00317883438182833,-0.000498846207541065,21509000,28796.2492
2017-01-05 04:00:00,0.0003114,5.305205,5.3061907,0.1241376,1.56102725427394e-05,5.85389151865149e-06,13.8613272,4.325105,0.00393898143819908,0.00126182983089101,21509000,6697.9026
2017-01-05 05:00:00,0.0007711,13.1375784,19.1675179,4.4492426,3.86547243343172e-05,1.44956189789087e-05,15.6762026,-4.3813644,0.00614948854837537,-0.000812603729386782,21509000,16585.5899
2017-01-05 06:00:00,0.0014771,25.1677439,34.8437205,0.0678782,7.40460294569056e-05,2.77674475343613e-05,-0.926529300000006,0.2631404,0.00271035667703118,9.22292551905602e-05,21509000,31770.9439
2017-01-05 07:00:00,0.0014487,24.6842295,33.9171912,0.3310186,7.2622356559623e-05,2.72335666123006e-05,-9.47933219999999,1.7206308,0.000304172361716197,0.000574692450218011,21509000,31160.0883
2017-01-05 08:00:00,0.0009645,16.4367708,24.437859,2.0516494,4.83497362475021e-05,1.8131272863646e-05,22.3356748,-0.210168,0.00794713353182587,0.000322233117730824,21509000,20745.4305
2017-01-05 09:00:00,0.0026081,44.4454562,46.7735338,1.8414814,0.000130742298711364,4.90286912967083e-05,40.5916253,-1.8086447,0.0178233582992546,-0.000311167346494103,21509000,56097.6229
2017-01-05 10:00:00,0.0051272,87.3599822,87.3651591,0.0328367,0.000257023087286877,9.63843050559728e-05,5.01376279999999,-0.0196401,0.0238487263861773,2.8843200565387e-05,21509000,110280.9448
2017-01-05 11:00:00,0.0051777,88.2118036,92.3789219,0.0131966,0.000259554618319017,9.7333635568792e-05,-16.0957961,0.9881314,0.0195564401578796,0.000295057097777369,21509000,111367.1493
2017-01-05 12:00:00,0.0041982,71.5108402,76.2831258,1.001328,0.000210452942160978,7.89203833449027e-05,-14.0972059,0.5420846,0.0126866725613599,0.000363077282738985,21509000,90299.0838
2017-01-05 13:00:00,0.0036409,62.0094903,62.1859199,1.5434126,0.000182515868018176,6.84439101806622e-05,-25.0863554,-1.5423078,0.00452229307294614,-9.34744613561199e-05,21509000,78312.1181
2017-01-05 14:00:00,0.0021781,37.0973863,37.0995645,0.0011048,0.000109186687942648,4.09452829697329e-05,4.3495325,0.7189633,0.00525900462374466,0.000203368449473625,21509000,46848.7529
2017-01-05 15:00:00,0.0020305,34.5829831,41.449097,0.7200681,0.000101787599222968,3.81706060649385e-05,-9.4937415,-0.7200558,0.00215926268560383,-4.54117760899713e-05,21509000,43674.0245
2017-01-05 16:00:00,0.0018761,31.9534794,31.9553555,1.23e-05,9.40476310771786e-05,3.52680985168339e-05,10.2251748,0.6378213,0.00584565199278187,0.000177277563867056,21509000,40353.0349
2017-01-05 17:00:00,0.0015926,27.124089,42.1805303,0.6378336,7.98359667680372e-05,2.9938688608235e-05,-19.8850578,-0.4964374,-0.00145986111741935,-9.85791443795271e-06,21509000,34255.2334
2017-01-05 18:00:00,0.001309,22.2934093,22.2954725,0.1413962,6.56192895261589e-05,2.46073988372344e-05,-0.765709999999999,1.5508666,0.00125685254878057,0.000504360165187469,21509000,28155.281
2017-01-05 19:00:00,0.001248,21.2555754,21.5297625,1.6922628,6.25614005566435e-05,2.34606827722449e-05,-1.1666323,1.6354695,0.00119423675301301,0.000702059583287515,21509000,26843.232
2017-01-05 20:00:00,0.0011659,19.8665722,20.3631302,3.3277323,5.844578277964e-05,2.19173157405131e-05,25.7219998,-3.1059427,0.00865252162653551,-0.000300842769647663,21509000,25077.3431
2017-01-05 21:00:00,0.0027046,46.0815423,46.08513,0.2217896,0.000135579778802482,5.08427585142737e-05,14.1552629,-0.0693201,0.0101896555164142,0.000128998460004333,21509000,58173.2414
2017-01-05 22:00:00,0.0035356,60.2360604,60.2403929,0.1524695,0.000177237249846209,6.64644150717541e-05,-2.3386752,1.4707062,0.0100342102081539,0.000495879494050449,21509000,76047.2204
2017-01-05 23:00:00,0.0030088,51.2598355,57.9017177,1.6231757,0.000150829120188164,5.65612999400084e-05,-10.8178103,-0.0111819,0.00640981966015779,0.000339543466928589,21509000,64716.2792
2017-01-06 00:00:00,0.002595,44.209567,47.0839074,1.6119938,0.000130085604522828,4.87824293220958e-05,2.3343978,0.26643,0.0072379844008981,0.000236612592088379,21509000,55815.855
2017-01-06 01:00:00,0.0023011,39.2020513,49.4183052,1.8784238,0.000115352595209048,4.32575137237282e-05,-12.9583632,-1.7057642,0.00270415506856948,-6.35126065536335e-05,21509000,49494.3599
2017-01-06 02:00:00,0.00214,36.4570717,36.459942,0.1726596,0.000107276760569886,4.02290553947148e-05,-1.7286691,2.8348743,0.00343857246568702,0.000897825814765607,21509000,46029.26
2017-01-06 03:00:00,0.0019644,33.4656076,34.7312729,3.0075339,9.84740506838706e-05,3.69280170174662e-05,-1.8526879,-0.6514727,0.00329895087488383,0.000310446543734251,21509000,42252.2796
2017-01-06 04:00:00,0.0018734,31.9175254,32.878585,2.3560612,9.3912281893282e-05,3.52173422319901e-05,1.5819582,0.0355403999999999,0.00384104447624446,0.000375098148669358,21509000,40294.9606
2017-01-06 05:00:00,0.0016371,27.8887609,34.4605432,2.3916016,8.20667218359624e-05,3.07752273769568e-05,-7.3839323,-1.7136643,0.00167298854074945,-0.000229045289951017,21509000,35212.3839
2017-01-06 06:00:00,0.0015887,27.0653418,27.0766109,0.6779373,7.96404623912977e-05,2.98653739745717e-05,0.471489400000003,1.2143444,0.00232530824539859,0.000588009743287478,21509000,34171.3483
2017-01-06 07:00:00,0.001602,27.2902689,27.5481003,1.8922817,8.03071824453068e-05,3.01153956739874e-05,-0.00316000000000116,0.0899297999999999,0.00238547793091093,0.000448491160594368,21509000,34457.418
2017-01-06 08:00:00,0.0015175,25.8480585,27.5449403,1.9822115,7.60712542826174e-05,2.85269119446167e-05,-5.5325556,-1.9776978,0.000932541210121926,-0.000321443284722782,21509000,32639.9075
2017-01-06 09:00:00,0.0012922,22.0110912,22.0123847,0.0045137,6.4777116826358e-05,2.42915819537619e-05,5.1046444,0.849775,0.00284396764096364,0.000245301401788465,21509000,27793.9298
2017-01-06 10:00:00,0.00101,17.205391,27.1170291,0.8542887,5.06306206427964e-05,1.89866102563841e-05,-10.8552655,2.931452,-0.00119724814709489,0.00105597489902389,21509000,21724.09
2017-01-06 11:00:00,0.0008239,14.0372047,16.2617636,3.7857407,4.13015528194059e-05,1.54881863269652e-05,-7.7374913,-3.5346719,-0.000919651719515686,-0.000457434937097269,21509000,17721.2651
2017-01-06 12:00:00,0.0005001,8.5220741,8.5242723,0.2510688,2.50696766172896e-05,9.40119187051256e-06,0.524232,2.3899136,0.000371407754750386,0.000781302745961499,21509000,10756.6509
2017-01-06 13:00:00,0.0004093,6.9746701,9.0485043,2.6409824,2.05179336921748e-05,7.69427680983961e-06,-4.2589722,-2.587741,-0.000536991131606463,-0.000454370533211708,21509000,8803.6337
2017-01-06 14:00:00,0.000281,4.7891198,4.7895321,0.0532414,1.40863409907186e-05,5.28241334855835e-06,-1.0756383,-0.0484468,-0.000229218713695074,2.22259575959448e-05,21509000,6044.029
2017-01-06 15:00:00,0.000218,3.7136735,3.7138938,0.0047946,1.0928193366465e-05,4.09810003553637e-06,0.8441501,0.214862,0.000275204528269471,6.71985977087637e-05,21509000,4688.962
2017-01-06 16:00:00,0.0002674,4.5561973,4.5580439,0.2196566,1.34045821384988e-05,5.02675206193773e-06,6.2451199,0.5613582,0.00180660411155677,0.000253923273503079,21509000,5751.5066
2017-01-06 17:00:00,0.0003937,6.7083057,10.8031638,0.7810148,1.97359161852168e-05,7.40101827518655e-06,0.7184553,-0.780052,0.000880960746958635,-0.000162147214705898,21509000,8468.0933
2017-01-06 18:00:00,0.0004725,8.0494415,11.5216191,0.0009628,2.36861071819023e-05,8.88234984766484e-06,-1.149991,1.4961219,-5.01369557445895e-06,0.0004158478929681,21509000,10163.0025
2017-01-06 19:00:00,0.00058,9.8820874,10.3716281,1.4970847,2.90750098740811e-05,1.09032019294087e-05,3.0523383,-0.6902976,0.0013394242181678,-3.95526726549162e-05,21509000,12475.22
2017-01-06 20:00:00,0.0007862,13.3922504,13.4239664,0.8067871,3.94116771775907e-05,1.47794782015536e-05,-2.5096138,-0.806787,-0.000110329418967043,-5.74537295172553e-05,21509000,16910.3758
2017-01-06 21:00:00,0.0006406,10.913712,10.9143526,1e-07,3.21128471126489e-05,1.20423985447917e-05,-1.4108645,0.0098759,-4.14158691782137e-05,2.74569446812874e-06,21509000,13778.6654
2017-01-06 22:00:00,0.0005577,9.5029234,9.5034881,0.009876,2.79571258737501e-05,1.04839926138469e-05,6.3454791,2.0339918,0.00202862064784305,0.000577487275605499,21509000,11995.5693
2017-01-06 23:00:00,0.0007196,12.2633116,15.8489672,2.0438678,3.60730639748082e-05,1.35274898420733e-05,-0.565583599999998,-0.3862216,0.000980905827393015,3.64453206252628e-05,21509000,15477.8764
2017-01-07 00:00:00,0.0008689,14.8057996,15.2833836,1.6576462,4.35573725510157e-05,1.63341244076952e-05,5.5625313,0.9914461,0.00241223920177751,0.000453179020990854,21509000,18689.1701
2017-01-07 01:00:00,0.0010481,17.8561355,20.8459149,2.6490923,5.25405480155593e-05,1.97028378314021e-05,2.9998761,-2.4662525,0.00247743958557894,-0.000376188069429351,21509000,22543.5829
2017-01-07 02:00:00,0.0010334,17.60419,23.845791,0.1828398,5.18036469032335e-05,1.94264980583637e-05,-3.9811229,1.0669398,0.000570013194592303,0.000303453616325247,21509000,22227.4006
2017-01-07 03:00:00,0.0011601,19.7628091,19.8646681,1.2497796,5.81550326808992e-05,2.1808283721219e-05,8.7763628,-0.2811421,0.00369880901005071,0.00014549114636968,21509000,24952.5909
2017-01-07 04:00:00,0.0012151,20.6989758,28.6410309,0.9686375,6.09121456861999e-05,2.28422080421112e-05,NA,NA,NA,NA,21509000,26135.5859
2017-01-07 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-07 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-08 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-08 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21509000,NA
2017-01-08 02:00:00,0.0011689,19.9069285,19.9080974,0,5.85961707617473e-05,2.19737116125618e-05,-3.2525243,0.0485961,0.000263059302569674,1.34989275694444e-05,21509000,25141.8701
2017-01-08 03:00:00,0.000978,16.6544763,16.6555731,0.0485961,4.90264821669851e-05,1.8385054287865e-05,-0.884414699999997,2.3073937,0.000572804490068067,0.000675170419992234,21509000,21035.802
2017-01-08 04:00:00,0.0007673,13.0667047,15.7711584,2.3559898,3.84642328903146e-05,1.4424184207647e-05,-3.0327661,-2.3559898,0.000283747376453196,-0.000481546263022351,21509000,16503.8557
2017-01-08 05:00:00,0.0007479,12.7376444,12.7383923,0,3.74917239393539e-05,1.40594909017323e-05,4.9565884,4.2302585,0.0018544143986539,0.00117507225256944,21509000,16086.5811
