date,NH3,NH4,HNO3,SO4,SO2,day.type,pressure,RH,temperature,SWD,pm10,pm25,CS
12/30/2017,0.174004125,0.034911116,0.052366674,0.144877592,0.122002183,Non,947.2916667,61.4125,-17.80416667,-0.002083333,13.68278525,13.68278525,0.008881383
12/31/2017,0.156603713,0.017455558,0.052366674,0.030500546,0.022875409,Non,945.8333333,51.86666667,-15.06666667,-0.00625,4.325508427,4.325508427,0.003514348
1/1/2018,0.087002063,0.017455558,0.052366674,0.053375955,0.022875409,Non,943.6958333,52.60416667,-9.85,-0.0125,2.261430288,2.261430288,0.002330459
1/2/2018,0.1392033,0.017455558,0.034911116,0.045750819,0.038125682,undefined,943.9791667,60.98333333,-13.17083333,-0.21875,0,0,0.001033375
1/3/2018,0.087002063,0.017455558,0.034911116,0.183003275,0.015250273,undefined,944.2333333,50.2,-14.49166667,-0.21875,15.36972328,15.36972328,0.009848957
1/4/2018,0.104402475,0.017455558,0.052366674,0.076251364,0.022875409,Non,944.6166667,80.68333333,-12.09583333,-0.007666667,7.138994187,7.138994187,0.005128074
1/5/2018,0.087002063,0.017455558,0.052366674,0.045750819,0.030500546,Non,945.5333333,61.77916667,-11.20833333,0,7.044227743,7.044227743,0.005073719
1/6/2018,0.087002063,0.017455558,0.034911116,0.038125682,0.015250273,Non,941.7291667,64.35,-10.4,-0.020166667,7.879461245,7.879461245,0.005552782
1/7/2018,0.087002063,0.017455558,0.052366674,0.030500546,0.022875409,Non,938.7791667,47.88333333,-8.5125,-0.152083333,3.037444946,3.037444946,0.002775556
1/8/2018,0.087002063,0.017455558,0.052366674,0.030500546,0.022875409,Non,945.6,69.56666667,-5.716666667,0.016666667,3.598000813,3.598000813,0.003097073
1/9/2018,0.06960165,0.017455558,0.034911116,0.038125682,0.015250273,Non,950.5958333,79.3,-5.266666667,-0.015958333,7.498381736,7.498381736,0.005334207
1/10/2018,0.087002063,0.017455558,0.052366674,0.038125682,0.022875409,Non,952.9416667,97.62916667,-3.291666667,0.192,0.474945703,0.474945703,0.001305788
1/11/2018,0.087002063,0.017455558,0.052366674,0.061001092,0.022875409,Non,953.775,96.55,-3.904166667,0.245083333,2.65282307,2.65282307,0.002554949
1/12/2018,0.087002063,0.017455558,0.052366674,0.007625136,0.022875409,Non,947.2625,97.2625,-2.0875,0.002791667,1.803583767,1.803583767,0.002067853
1/13/2018,0.087002063,0.017455558,0.052366674,0.12962732,0.022875409,Non,933.2375,99.49583333,-0.416666667,-0.021541667,1.540300874,1.540300874,0.001916842
1/14/2018,0.104402475,0.017455558,0.052366674,0.305005458,0.022875409,Non,933.4583333,98.0125,-5.975,0.127083333,9.226365859,9.226365859,0.006325324
1/15/2018,0.156603713,0.017455558,0.052366674,0.12962732,0.022875409,Non,934.2375,101.35,-0.808333333,0.013875,1.041083638,1.041083638,0.001630507
1/16/2018,0.06960165,0.017455558,0.034911116,0.122002183,0.015250273,Non,937.8041667,89.4625,-2.933333333,0.006958333,3.431998451,3.431998451,0.003001859
1/17/2018,0.104402475,0.017455558,0.052366674,0.053375955,0.022875409,Non,946.4458333,78.99583333,-4.908333333,-0.021583333,7.061676805,7.061676805,0.005083727
1/18/2018,0.104402475,0.017455558,0.034911116,0.083876501,0.015250273,Non,951.4791667,75.6375,-5.020833333,-0.1375,8.014799279,8.014799279,0.005630408
1/19/2018,0.087002063,0.017455558,0.052366674,0.022875409,0.022875409,Non,954.9625,72.6625,-5.391666667,-0.491666667,18.96461422,18.96461422,0.011910872
1/20/2018,0.121802888,0.017455558,0.052366674,0.038125682,0.022875409,Non,951.5916667,63.7375,-7.020833333,-0.189541667,7.422912777,7.422912777,0.00529092
1/21/2018,0.121802888,0.017455558,0.052366674,0.038125682,0.022875409,Non,954.35,78.04583333,-6.920833333,-0.29925,7.964703255,7.964703255,0.005601674
1/22/2018,0.087002063,0.034911116,0.052366674,0.022875409,0.022875409,undefined,954.1208333,68.79583333,-5.4125,-0.306916667,22.69357278,22.69357278,0.014049683
1/23/2018,0.104402475,0.017455558,0.052366674,0.022875409,0.373631686,Non,954.8333333,69.85833333,-5.208333333,-0.415291667,28.73183287,28.73183287,0.017513036
1/24/2018,0.087002063,0.017455558,0.034911116,0.083876501,0.015250273,Non,951.1375,71.48333333,-5.933333333,-0.338958333,20.79479271,20.79479271,0.012960604
1/25/2018,0.087002063,0.017455558,0.034911116,0.190628411,0.015250273,Non,949.2875,62.07083333,-8.629166667,-0.330541667,14.06720833,14.06720833,0.009101876
1/26/2018,0.087002063,0.017455558,0.034911116,0.122002183,0.015250273,Non,948.6125,57.9125,-9.204166667,-0.038208333,11.56331489,11.56331489,0.007665723
1/27/2018,0.087002063,0.017455558,0.052366674,0.10675191,0.022875409,Non,947.6791667,83.24166667,-8.629166667,0.003416667,7.844924563,7.844924563,0.005532973
1/28/2018,0.087002063,0.017455558,0.052366674,0.076251364,0.022875409,Non,946.15,82.68333333,-10.5875,0.008333333,1.759057458,1.759057458,0.002042314
1/29/2018,1.009223928,0.034911116,0.052366674,0.228754093,0.022875409,Non,950.6333333,73.95416667,-11.05,0,4.904523104,4.904523104,0.003846453
1/30/2018,1.235429291,0.052366674,0.052366674,0.152502729,0.022875409,Non,953.6541667,87.9625,-11.50833333,0.144458333,6.539318698,6.539318698,0.004784119
1/31/2018,0.121802888,0.017455558,0.052366674,0.030500546,0.022875409,Non,957.0333333,93.7625,-9.8,0.174,2.070289685,2.070289685,0.002220827
2/1/2018,0.087002063,0.052366674,0.052366674,0.137252456,0.022875409,Non,962.0583333,90.8875,-11.14583333,0.075666667,7.173571542,7.173571542,0.005147906
2/2/2018,0.087002063,0.017455558,0.034911116,0.030500546,0.015250273,Non,954.4625,87.475,-9.283333333,0.086166667,12.85991445,12.85991445,0.008409411
2/3/2018,0.087002063,0.017455558,0.052366674,0.015250273,0.022875409,undefined,948.4125,92.01666667,-3.533333333,0.171541667,0,0,0.001033375
2/4/2018,0.121802888,0.017455558,0.052366674,0.022875409,0.022875409,undefined,932.2583333,91.25416667,-2.941666667,-0.176333333,0,0,0.001033375
2/5/2018,0.087002063,0.017455558,0.052366674,0.137252456,0.022875409,undefined,919.4291667,87.40416667,-7.1,-0.014583333,12.06837286,12.06837286,0.007955408
2/6/2018,0.1392033,0.052366674,0.052366674,0.205878684,0.022875409,Non,943.5041667,82.89166667,-8.058333333,-0.056958333,12.23559067,12.23559067,0.008051319
2/7/2018,0.121802888,0.017455558,0.052366674,0.022875409,0.022875409,Non,934.75,81.4875,-7.691666667,0.13825,3.623852165,3.623852165,0.003111901
2/8/2018,0.087002063,0.017455558,0.052366674,0.038125682,0.022875409,Non,929.0875,94.77916667,-8.179166667,0.05625,3.699143154,3.699143154,0.003155085
2/9/2018,0.087002063,0.017455558,0.052366674,0.030500546,0.022875409,Non,933.6375,84.76666667,-5.791666667,0.123625,2.58585659,2.58585659,0.00251654
2/10/2018,0.087002063,0.017455558,0.052366674,0.038125682,0.022875409,Non,930.2083333,83.775,-2.3,0.061125,1.5407878,1.5407878,0.001917121
2/11/2018,0.104402475,0.017455558,0.052366674,0.015250273,0.022875409,Non,938.5416667,93.65,-6.720833333,0.258375,4.257559208,4.257559208,0.003475375
2/12/2018,0.087002063,0.017455558,0.052366674,0.022875409,0.022875409,Non,949.6625,89.02083333,-9.820833333,0.369416667,6.519472499,6.519472499,0.004772736
2/13/2018,0.365408663,0.017455558,0.034911116,0.022875409,0.022875409,Non,951.7416667,35.30833333,-6.233333333,0.143083333,1.297986867,1.297986867,0.001777859
2/14/2018,0.087002063,0.034911116,0.052366674,0.061001092,0.022875409,Non,952.125,59.02916667,-5.704166667,0.129166667,5.03171879,5.03171879,0.003919408
2/15/2018,0.087002063,0.069822232,0.034911116,0.091501637,0.015250273,Non,955.8375,49.75833333,-5.995833333,0.416666667,7.739669184,7.739669184,0.005472602
2/16/2018,0.087002063,0.069822232,0.034911116,0.091501637,0.015250273,Non,960.2041667,50.41666667,-8.116666667,0.555541667,8.57194139,8.57194139,0.005949967
2/17/2018,0.087002063,0.034911116,0.034911116,0.068626228,0.015250273,Non,964.5625,51.1375,-9.1,0.680625,5.776373958,5.776373958,0.004346518
2/18/2018,0.087002063,0.017455558,0.034911116,0.030500546,0.015250273,Non,968.2458333,85.19583333,-9.320833333,1.059,3.870256121,3.870256121,0.00325323
2/19/2018,0.104402475,0.017455558,0.052366674,0.022875409,0.022875409,Non,968.3,88.1375,-5.816666667,1.220875,2.436977849,2.436977849,0.002431147
2/20/2018,0.087002063,0.017455558,0.034911116,0.045750819,0.015250273,Non,967.6666667,82.44583333,-5.2625,1.242416667,1.649718491,1.649718491,0.001979601
2/21/2018,0.087002063,0.017455558,0.052366674,0.045750819,0.022875409,Non,967.9208333,77.45416667,-9.8625,2.212541667,2.820453027,2.820453027,0.002651097
2/22/2018,0.087002063,0.017455558,0.052366674,0.068626228,0.022875409,Non,969.8583333,48.425,-9.2375,1.716625,10.12769055,10.12769055,0.006842295
2/23/2018,0.087002063,0.017455558,0.052366674,0.007625136,0.022875409,NPF,966.4083333,63.18333333,-6.208333333,1.808291667,8.657179202,8.657179202,0.005998856
2/24/2018,0.087002063,0.017455558,0.052366674,0.007625136,0.022875409,NPF,975.9791667,82.1,-3.0875,1.509666667,16.26129472,16.26129472,0.010360334
2/25/2018,0.087002063,0.069822232,0.052366674,0.083876501,0.022875409,Non,973.8791667,80.72916667,-2.1125,1.488916667,12.85644049,12.85644049,0.008407418
2/26/2018,0.156603713,0.017455558,0.052366674,0.030500546,0.022875409,Non,970.4208333,89.34583333,-0.920833333,1.445875,13.06181089,13.06181089,0.008525212
2/27/2018,0.087002063,0.017455558,0.052366674,0.038125682,0.022875409,Non,956.6166667,97.02916667,-4.2875,0.949291667,2.441926867,2.441926867,0.002433986
2/28/2018,0.121802888,0.034911116,0.052366674,0.068626228,0.022875409,Non,968.525,74.26666667,-14.32083333,4.442333333,5.842692803,5.842692803,0.004384557
3/1/2018,0.087002063,0.052366674,0.034911116,0.068626228,0.015250273,Non,972.6541667,76.91666667,-14.975,4.983375,6.723057062,6.723057062,0.004889506
3/2/2018,0.087002063,0.034911116,0.034911116,0.083876501,0.015250273,Non,969.6166667,75.30833333,-15.5875,5.702083333,6.252462854,6.252462854,0.004619588
3/3/2018,0.087002063,0.069822232,0.034911116,0.144877592,0.076251364,Non,967.3125,68.375,-13.47916667,5.623541667,13.76629186,13.76629186,0.00892928
3/4/2018,0.087002063,0.034911116,0.052366674,0.068626228,0.022875409,Non,968.5083333,63.59166667,-12.775,6.323666667,7.073329106,7.073329106,0.00509041
3/5/2018,0.087002063,0.034911116,0.052366674,0.068626228,0.022875409,Non,966.9875,55.4,-12.58333333,6.440291667,8.156396942,8.156396942,0.005711624
3/6/2018,0.087002063,0.052366674,0.034911116,0.061001092,0.015250273,Non,964.3208333,40.54583333,-11.79166667,6.914541667,5.453668354,5.453668354,0.004161425
3/7/2018,0.087002063,0.034911116,0.034911116,0.068626228,0.015250273,Non,963.1625,33.62916667,-12.8125,7.411791667,8.305170646,8.305170646,0.005796955
3/8/2018,0.104402475,0.069822232,0.034911116,0.12962732,0.015250273,Non,963.875,26.54583333,-12.84166667,9.053416667,5.339077589,5.339077589,0.004095699
3/9/2018,0.087002063,0.034911116,0.034911116,0.038125682,0.015250273,Non,966.0333333,29.99583333,-13.79583333,9.018125,5.256055374,5.256055374,0.00404808
3/10/2018,0.104402475,0.069822232,0.052366674,0.114377047,0.022875409,Non,966.5833333,27.1375,-12.85833333,10.60425,4.403356553,4.403356553,0.003558999
3/11/2018,0.121802888,0.017455558,0.052366674,0.038125682,0.022875409,Non,962.7958333,31.52083333,-12.8125,12.79716667,2.025549601,2.025549601,0.002195165
3/12/2018,0.087002063,0.017455558,0.052366674,0.007625136,0.061001092,Non,960.3791667,27.76666667,-11.7125,14.947875,2.491732208,2.491732208,0.002462553
3/13/2018,0.087002063,0.017455558,0.034911116,0.015250273,0.015250273,Non,961.5130435,52.23913043,-11.02173913,18.16458333,2.543650883,2.543650883,0.002492332
3/14/2018,0.087002063,0.069822232,0.052366674,0.045750819,0.022875409,NPF,962.3263158,86.03684211,-9.394736842,21.002875,2.434165849,2.434165849,0.002429535
3/15/2018,0.104402475,0.052366674,0.052366674,0.061001092,0.022875409,undefined,960.2875,69.84166667,-9.458333333,18.57154167,2.335902037,2.335902037,0.002373174
3/16/2018,0.104402475,0.017455558,0.052366674,0.137252456,0.137252456,undefined,952.5833333,94.9875,-7.083333333,18.522625,0,0,0.001033375
3/17/2018,0.156603713,0.017455558,0.052366674,0.015250273,0.022875409,undefined,927.8375,86.275,-4.425,22.985375,0,0,0.001033375
3/18/2018,0.121802888,0.017455558,0.052366674,0.038125682,0.022875409,Non,945.2166667,68.35833333,-10.58333333,26.50495833,6.250945782,6.250945782,0.004618718
3/19/2018,0.243605776,0.017455558,0.052366674,0.015250273,0.122002183,Non,955.7041667,39.23333333,-15.77916667,38.32983333,12.25268376,12.25268376,0.008061123
3/20/2018,0.226205363,0.157100021,0.034911116,0.144877592,0.015250273,Non,947.4375,64.09166667,-15.37916667,33.51254167,9.839533624,9.839533624,0.006677017
3/21/2018,0.121802888,0.08727779,0.034911116,0.068626228,0.015250273,Non,944.6826087,45.97391304,-15.96521739,46.26320833,8.402102522,8.402102522,0.005852552
3/22/2018,0.156603713,0.192011137,0.034911116,0.152502729,0.030500546,Non,947.3875,72.47083333,-16.1125,39.97570833,11.40439459,11.40439459,0.007574571
3/23/2018,0.243605776,0.034911116,0.034911116,0.091501637,0.632886325,Non,947.4583333,67.80416667,-14.97916667,58.82145833,28.46373433,28.46373433,0.017359264
3/24/2018,0.087002063,0.174555579,0.034911116,0.152502729,0.045750819,Non,953.85,51.02083333,-14.41666667,57.24795833,12.57207399,12.57207399,0.008244315
3/25/2018,0.174004125,0.069822232,0.052366674,0.053375955,0.022875409,Non,957.2208333,70.10416667,-13.97083333,60.6715,8.380296915,8.380296915,0.005840045
3/26/2018,0.1392033,0.122188906,0.052366674,0.137252456,0.038125682,Non,953.7958333,76.26666667,-13.44583333,44.27220833,13.06024855,13.06024855,0.008524316
3/27/2018,0.174004125,0.017455558,0.034911116,0.061001092,0.015250273,NPF,948.7416667,77.04166667,-11.82083333,42.49579167,7.51158111,7.51158111,0.005341778
3/28/2018,0.104402475,0.069822232,0.034911116,0.099126774,0.015250273,Non,945.3791667,69.21666667,-13.7125,72.93054167,7.386146258,7.386146258,0.005269832
3/29/2018,0.087002063,0.08727779,0.034911116,0.099126774,0.022875409,Non,949.4166667,65.54583333,-16.3125,81.51595833,7.852768682,7.852768682,0.005537472
3/30/2018,0.087002063,0.069822232,0.034911116,0.076251364,0.015250273,Non,948.3625,64.54166667,-18.13333333,80.0305,9.546290764,9.546290764,0.006508822
3/31/2018,0.191404538,0.034911116,0.034911116,0.045750819,0.015250273,Non,949.4708333,55.52083333,-19.18333333,94.51445833,3.779204941,3.779204941,0.003201006
4/1/2018,0.191404538,0.08727779,0.052366674,0.083876501,0.022875409,Non,957.35,54.725,-14.9125,89.0355,7.557078408,7.557078408,0.0050216
4/2/2018,0.121802888,0.052366674,0.052366674,0.061001092,0.022875409,Non,964.7708333,44.09583333,-11.3875,96.89441667,6.176344996,6.176344996,0.0043821
4/3/2018,0.087002063,0.069822232,0.034911116,0.091501637,0.015250273,Non,964.1666667,63.95833333,-12.2375,65.24245833,5.371600017,5.371600017,0.0035501
4/4/2018,0.087002063,0.226922253,0.034911116,0.282130048,0.12962732,Non,960.3208333,46.93333333,-14.55833333,95.96116667,22.38474672,22.38474672,0.01845925
4/5/2018,0.104402475,0.226922253,0.034911116,0.266879775,0.099126774,Non,955.875,40.8125,-13.68333333,116.282,27.75262358,27.75262358,0.0182434
4/6/2018,0.121802888,0.174555579,0.034911116,0.183003275,0.030500546,undefined,955.0208333,45.29166667,-14.14166667,118.1624583,0,0,0.001033375
4/7/2018,0.1392033,0.104733348,0.052366674,0.114377047,0.022875409,undefined,956.2625,42.49166667,-12.4125,123.712375,13.1854231,13.1854231,0.00626455
4/8/2018,0.121802888,0.034911116,0.052366674,0.061001092,0.022875409,NPF,953.5041667,75.26666667,-9.466666667,96.31125,9.030085416,9.030085416,0.0061678
4/9/2018,0.104402475,0.08727779,0.052366674,0.175378138,0.022875409,Non,943.1708333,85.15833333,-11.51666667,58.001375,11.88788941,11.88788941,0.0092146
4/10/2018,0.121802888,0.157100021,0.034911116,0.289755185,0.015250273,Non,947.5208333,84.75833333,-14.70833333,140.4014167,21.23974688,21.23974688,0.01206255
4/11/2018,0.104402475,0.052366674,0.052366674,0.152502729,0.022875409,Non,944.3041667,92.4625,-9.45,63.52570833,14.63321783,14.63321783,0.0070393
4/12/2018,0.104402475,0.017455558,0.052366674,0.030500546,0.022875409,NPF,944.6291667,94.51666667,-6.125,51.06458333,7.268362069,7.268362069,0.0026795
4/13/2018,0.087002063,0.122188906,0.052366674,0.198253547,0.022875409,Non,949.8583333,93.05416667,-11.05416667,81.06879167,10.78896754,10.78896754,0.0076752
4/14/2018,0.1392033,0.122188906,0.052366674,0.183003275,0.022875409,Non,955.4916667,91.45416667,-10.5125,74.13054167,15.13977262,15.13977262,0.0097086
4/15/2018,0.104402475,0.157100021,0.052366674,0.091501637,0.022875409,Non,954.6083333,84.57083333,-8.641666667,98.69795833,11.36768527,11.36768527,0.0096435
4/16/2018,0.208804951,0.017455558,0.052366674,0.022875409,0.022875409,Non,951.0791667,97.0875,-3.154166667,45.95133333,1.934879973,1.934879973,0.0014175
4/17/2018,0.191404538,0.244377811,0.034911116,0.244004366,0.015250273,Non,955.1583333,89.3625,-12.67916667,170.393125,18.3361522,18.3361522,0.01485255
4/18/2018,0.087002063,0.192011137,0.034911116,0.228754093,0.015250273,Non,961.825,74.80833333,-14.35,181.437375,19.20062263,19.20062263,0.0128629
4/19/2018,0.087002063,0.139644463,0.052366674,0.183003275,0.022875409,Non,963.9291667,82.91666667,-10.94583333,143.1625417,17.3721416,17.3721416,0.0118041
4/20/2018,0.104402475,0.122188906,0.052366674,0.198253547,0.022875409,Non,953.7708333,75.82083333,-6.258333333,120.8000417,15.37960047,15.37960047,0.00674625
4/21/2018,0.121802888,0.139644463,0.052366674,0.23637923,0.022875409,undefined,946.2666667,94.12916667,-7.35,81.76866667,0,0,0.001033375
4/22/2018,0.087002063,0.226922253,0.052366674,0.21350382,0.022875409,undefined,949.3916667,91.01666667,-10.5875,147.5625417,0,0,0.001033375
4/23/2018,0.261006188,0.174555579,0.052366674,0.221128957,0.022875409,Non,946.0041667,80.54583333,-13.32916667,179.9667083,21.46876216,21.46876216,0.0146909
4/24/2018,0.156603713,0.174555579,0.034911116,0.23637923,0.015250273,Non,944.6666667,60.60833333,-13.23333333,216.4027917,19.26571848,19.26571848,0.012531
4/25/2018,0.174004125,0.768044549,0.069822232,1.342024014,0.167753002,Non,944.4333333,48.98333333,-12.35,223.1153333,19.29019102,19.29019102,0.0128006
4/26/2018,0.104402475,0.192011137,0.034911116,0.350756276,0.160127865,NPF,948.2416667,82.44166667,-11.5125,215.9528333,26.5063006,26.5063006,0.0155537
4/27/2018,0.313207426,0.139644463,0.052366674,0.411757368,0.045750819,Non,952.5208333,86.07083333,-9.575,154.6333333,33.76175566,33.76175566,0.01827215
4/28/2018,0.348008251,0.157100021,0.052366674,0.198253547,0.022875409,Non,951.4333333,92.15416667,-9.004166667,123.0465417,19.89908977,19.89908977,0.01207075
4/29/2018,0.156603713,0.052366674,0.034911116,0.061001092,0.015250273,Non,949.75,86.04583333,-8.2625,173.14925,10.49293508,10.49293508,0.0087903
4/30/2018,0.121802888,0.034911116,0.052366674,0.083876501,0.022875409,NPF,952.9958333,93.55,-4.616666667,138.5855,7.866502715,7.866502715,0.0054423
5/1/2018,0.191404538,0.034911116,0.034911116,0.099126774,0.015250273,Non,957.1,83.23333333,-2.5375,166.5520417,8.356037901,8.356037901,0.0058926
5/2/2018,0.1392033,0.034911116,0.08727779,0.091501637,0.015250273,Non,959.1958333,86.12916667,-1.191666667,161.8709167,6.572149972,6.572149972,0.0057542
5/3/2018,0.087002063,0.139644463,0.052366674,0.251629503,0.022875409,Non,954.6833333,70.61666667,-1.45,232.8243333,19.12841894,19.12841894,0.01742015
5/4/2018,0.174004125,0.052366674,0.052366674,0.12962732,0.022875409,NPF,948.65,79.95833333,1.15,98.485375,16.52598788,16.52598788,0.012759
5/5/2018,0.1392033,0.017455558,0.052366674,0.144877592,0.022875409,NPF,940.9458333,83.09166667,1.095833333,107.9534583,5.976194544,5.976194544,0.0047612
5/6/2018,0.226205363,0.017455558,0.052366674,0.114377047,0.022875409,NPF,936.9541667,82.57916667,-2.133333333,142.0910417,7.677169886,7.677169886,0.00401415
5/7/2018,0.1392033,0.017455558,0.052366674,0.076251364,0.022875409,Non,941.8291667,89.97083333,-2.295833333,141.335375,6.640882498,6.640882498,0.005154
5/8/2018,0.121802888,0.017455558,0.052366674,0.061001092,0.022875409,NPF,943.8416667,98.84166667,-2.283333333,158.2020833,3.332251369,3.332251369,0.0024786
5/9/2018,0.121802888,0.017455558,0.052366674,0.068626228,0.022875409,NPF,942.2916667,94.16666667,-3.725,172.5361667,5.742401232,5.742401232,0.0052151
5/10/2018,0.121802888,0.017455558,0.052366674,0.030500546,0.122002183,undefined,946.8875,96.10833333,-2.983333333,129.7507083,6.90294059,6.90294059,0.00302955
5/11/2018,0.208804951,0.017455558,0.052366674,0.053375955,0.022875409,NPF,950.6875,92.57916667,-2.470833333,136.0534583,6.320232632,6.320232632,0.0063448
5/12/2018,0.174004125,0.017455558,0.052366674,0.053375955,0.022875409,Non,952.45,97.8875,-2.554166667,138.8840417,5.87096443,5.87096443,0.00460645
5/13/2018,0.087002063,0.034911116,0.052366674,0.122002183,0.022875409,Non,956.3708333,93.325,-3.0375,103.0680417,8.131683266,8.131683266,0.00740595
5/14/2018,0.087002063,0.052366674,0.052366674,0.10675191,0.022875409,NPF,964.1208333,78.83333333,-2.758333333,272.7443333,11.17284265,11.17284265,0.0080196
5/15/2018,0.087002063,0.08727779,0.052366674,0.099126774,0.022875409,NPF,956.2083333,74.07916667,-0.616666667,151.8187083,10.21974101,10.21974101,0.0080734
5/16/2018,0.087002063,0.017455558,0.034911116,0.007625136,0.015250273,Non,949.9625,90.30416667,1.604166667,97.03195833,1.629520253,1.629520253,0.00106355
5/17/2018,0.087002063,0.017455558,0.052366674,0.030500546,0.022875409,Non,940.1041667,77.59583333,0.695833333,133.36175,2.86804245,2.86804245,0.0036189
5/18/2018,0.087002063,0.017455558,0.052366674,0.030500546,0.022875409,Non,939.9041667,78.9,-0.858333333,165.432,2.144173979,2.144173979,0.00228975
5/19/2018,0.121802888,0.017455558,0.034911116,0.030500546,0.015250273,undefined,939.1291667,84.41666667,-1.6125,198.3340417,0,0,0.001033375
5/20/2018,0.087002063,0.034911116,0.052366674,0.053375955,0.022875409,undefined,941.3958333,77.675,-1.2375,220.9659583,0,0,0.001033375
5/21/2018,0.156603713,0.052366674,0.052366674,0.068626228,0.022875409,undefined,942.35,75.69166667,-3.133333333,157.7972083,0,0,0.001033375
5/22/2018,0.1392033,0.017455558,0.052366674,0.099126774,0.022875409,undefined,948.5083333,83.40833333,-3.316666667,196.286125,0,0,0.001033375
5/23/2018,0.174004125,0.017455558,0.052366674,0.10675191,0.022875409,undefined,953.1541667,91.54583333,-3.733333333,143.990375,0,0,0.001033375
5/24/2018,0.1392033,0.017455558,0.052366674,0.053375955,0.022875409,undefined,946.925,99.26666667,-1.641666667,104.6749583,0,0,0.001033375
5/25/2018,0.1392033,0.052366674,0.052366674,0.091501637,0.022875409,undefined,948.6208333,88.00416667,-6.0125,248.8868333,0,0,0.001033375
5/26/2018,0.278406601,0.017455558,0.034911116,0.053375955,0.015250273,undefined,950.2791667,82.90833333,-5.754166667,274.8388333,0,0,0.001033375
5/27/2018,0.191404538,0.017455558,0.052366674,0.083876501,0.022875409,Non,951.0708333,91.91666667,-3.570833333,125.9395833,6.325452792,6.325452792,0.00590505
5/28/2018,0.121802888,0.017455558,0.052366674,0.030500546,0.022875409,NPF,951.3916667,89.175,-0.5125,224.415375,2.981523681,2.981523681,0.0032744
5/29/2018,0.156603713,0.052366674,0.034911116,0.122002183,0.015250273,Non,956.8875,82.8125,-1.3,114.8125833,6.976126249,6.976126249,0.00680165
5/30/2018,0.208804951,0.034911116,0.052366674,0.068626228,0.022875409,NPF,961.725,94.69583333,-1.920833333,178.3514583,10.63548685,10.63548685,0.00990395
5/31/2018,0.191404538,0.052366674,0.052366674,0.068626228,0.022875409,Non,948.4083333,91.5625,-0.891666667,109.5958333,3.649068279,3.649068279,0.0029014
6/1/2018,0.365408663,0.017455558,0.052366674,0.007625136,0.038125682,NPF,944.5125,96.41666667,-0.1625,188.1090417,6.33977624,6.33977624,0.00176775
6/2/2018,0.174004125,0.034911116,0.052366674,0.053375955,0.030500546,Non,940.1875,95.61666667,-2.220833333,131.0478333,4.554340843,4.554340843,0.0042971
6/3/2018,0.121802888,0.052366674,0.052366674,0.061001092,0.022875409,NPF,940.2458333,92.5625,-2.591666667,147.72225,8.07828653,8.07828653,0.0075062
6/4/2018,0.104402475,0.069822232,0.052366674,0.061001092,0.053375955,NPF,950.7541667,81.91666667,-0.791666667,205.5660417,8.667387279,8.667387279,0.0070337
6/5/2018,0.1392033,0.034911116,0.034911116,0.061001092,0.015250273,Non,954.6291667,74.4625,-1.945833333,303.9694167,8.538667284,8.538667284,0.0069849
6/6/2018,0.1392033,0.034911116,0.052366674,0.061001092,0.022875409,NPF,950.3583333,71.8375,-2.2875,369.72575,5.808296159,5.808296159,0.0040375
6/7/2018,0.174004125,0.017455558,0.052366674,0.030500546,0.045750819,Non,943.9916667,87.42916667,-2.8625,320.5596667,5.921778367,5.921778367,0.00411565
6/8/2018,0.104402475,0.034911116,0.052366674,0.10675191,0.022875409,Non,945.5875,97.95,-4.729166667,134.0083333,7.625103269,7.625103269,0.00568565
6/9/2018,0.121802888,0.052366674,0.052366674,0.068626228,0.022875409,NPF,953.2291667,95.23333333,-3.583333333,175.5944583,7.586734393,7.586734393,0.0059821
6/10/2018,0.1392033,0.017455558,0.052366674,0.038125682,0.022875409,NPF,954.4541667,77.53333333,-2.554166667,112.5805417,4.796123447,4.796123447,0.00378245
6/11/2018,0.1392033,0.017455558,0.052366674,0.045750819,0.038125682,NPF,954.675,74.1,-2.604166667,301.64375,4.365774683,4.365774683,0.00360025
6/12/2018,0.191404538,0.017455558,0.052366674,0.038125682,0.038125682,NPF,946.8625,94.50833333,-4.683333333,250.1910833,2.153608051,2.153608051,0.0011212
6/13/2018,0.278406601,0.017455558,0.052366674,0.022875409,0.022875409,NPF,938.9666667,96.2,-3.258333333,143.8665833,1.161290473,1.161290473,0.0007247
6/14/2018,0.208804951,0.017455558,0.052366674,0.038125682,0.022875409,NPF,942.9875,85.52916667,-2.870833333,194.7034583,2.268357155,2.268357155,0.0015087
6/15/2018,0.243605776,0.017455558,0.052366674,0.045750819,0.022875409,NPF,946.1833333,78.425,0.145833333,246.2055833,5.360771794,5.360771794,0.0040588
6/16/2018,0.243605776,0.017455558,0.052366674,0.022875409,0.022875409,Non,938.1583333,83.05833333,3.733333333,115.9284167,3.537617833,3.537617833,0.0037082
6/17/2018,0.191404538,0.017455558,0.052366674,0.038125682,0.022875409,Non,939.5625,93.35416667,1.508333333,70.52225,2.375072216,2.375072216,0.0030154
6/18/2018,0.226205363,0.017455558,0.052366674,0.091501637,0.022875409,NPF,950.2166667,88.96666667,-1.1125,242.004875,6.329760732,6.329760732,0.0058845
6/19/2018,0.226205363,0.017455558,0.052366674,0.068626228,0.022875409,NPF,942.475,67.7375,3.558333333,274.9069167,6.441262628,6.441262628,0.00513175
