,date,NH3,NH4,HNO3,SO4,SO2,day.type,pressure,RH,temperature,SWD,pm10,pm25,CS
288,2017/07/16,0.243605776,0.017455558,0.052366674,0.015250273,0.10675191,Non,944.0833333333334,73.84583333333333,5.283333333333333,80.213125,8.47591217426933,8.47591217426933,0.00912945
289,2017/07/17,1.061425165,0.366566717,0.052366674,0.648136598,0.022875409,Non,941.3625000000001,83.24166666666666,5.766666666666667,103.83395833333333,10.194018929993,10.194018929993,0.006880338439227685
290,2017/07/18,0.295807013,0.017455558,0.122188906,0.114377047,0.022875409,NPF,949.0500000000001,81.01666666666667,6.445833333333333,156.13195833333333,23.9873032479265,23.9873032479265,0.014791725723821024
291,2017/07/19,0.696016502,0.069822232,0.052366674,0.198253547,0.053375955,Non,947.2624999999999,92.80416666666667,3.033333333333333,70.57916666666667,5.01610912116129,5.01610912116129,0.0037916
292,2017/07/20,3.601885397,0.139644463,0.052366674,0.205878684,0.022875409,Non,945.3416666666667,89.28750000000001,3.6333333333333333,76.76533333333333,6.31303745331933,6.31303745331933,0.0071703
293,2017/07/21,2.853667658,0.401477833,0.052366674,0.442257914,0.045750819,Non,949.3375,91.19166666666666,2.766666666666667,170.49575000000002,8.07959262798913,8.07959262798913,0.0067285
294,2017/07/22,1.148427228,0.192011137,0.314200043,0.23637923,0.038125682,Non,954.1999999999999,84.55833333333334,4.258333333333334,231.03733333333332,6.6058859643386,6.6058859643386,0.003837
295,2017/07/23,2.018447855,0.08727779,0.157100021,0.34313114,0.076251364,Non,953.2375000000001,92.47500000000001,1.55,117.08,5.37595024395547,5.37595024395547,0.00492475
296,2017/07/24,0.261006188,0.017455558,0.226922253,0.022875409,0.053375955,NPF,952.5375,86.0,2.65,250.28470833333336,11.8127020304612,11.8127020304612,0.00870625
297,2017/07/25,0.174004125,0.069822232,0.052366674,0.068626228,0.022875409,NPF,949.4916666666667,92.24583333333334,3.3041666666666667,144.107625,9.71483238739114,9.71483238739114,0.0076362
298,2017/07/26,0.191404538,0.017455558,0.052366674,0.045750819,0.022875409,Non,948.4041666666667,89.47083333333335,2.55,259.2049583333333,5.86779976739641,5.86779976739641,0.00515285
299,2017/07/27,0.226205363,0.017455558,0.052366674,0.030500546,0.022875409,NPF,943.1583333333333,88.5,2.0,171.55416666666667,3.52706451031368,3.52706451031368,0.00376545
300,2017/07/28,0.452410726,0.017455558,0.034911116,0.030500546,0.015250273,NPF,944.2208333333333,88.39999999999999,0.2125,193.44441666666668,3.68179076956257,3.68179076956257,0.0032603
301,2017/07/29,0.261006188,0.017455558,0.034911116,0.053375955,0.015250273,NPF,950.5958333333333,79.53333333333333,2.7624999999999997,250.601375,4.10429402564332,4.10429402564332,0.00480895
302,2017/07/30,0.295807013,0.017455558,0.052366674,0.053375955,0.022875409,Non,950.6958333333333,90.56666666666666,1.6416666666666666,134.36462500000002,10.0922964028507,10.0922964028507,0.0088528
303,2017/07/31,0.313207426,0.017455558,0.052366674,0.045750819,0.022875409,NPF,952.4583333333334,63.145833333333336,5.3999999999999995,263.63124999999997,7.78285265922673,7.78285265922673,0.0114471
304,2017/08/01,0.174004125,0.017455558,0.052366674,0.038125682,0.183003275,NPF,948.6750000000001,88.1375,2.7291666666666665,94.20975,9.47529736158662,9.47529736158662,0.0086087
305,2017/08/02,0.365408663,0.034911116,0.034911116,0.022875409,0.076251364,NPF,949.4541666666668,78.94583333333334,4.279166666666667,259.865875,4.82768202144792,4.82768202144792,0.00405635
306,2017/08/03,0.313207426,0.017455558,0.052366674,0.007625136,0.030500546,Non,950.9250000000001,83.80833333333332,4.2749999999999995,141.803375,8.39466383188918,8.39466383188918,0.0079296
307,2017/08/04,0.261006188,0.017455558,0.034911116,0.007625136,0.076251364,Non,948.5208333333334,92.55,1.55,64.1535,7.0198354330213,7.0198354330213,0.0060376
308,2017/08/05,0.435010314,0.017455558,0.034911116,0.015250273,0.015250273,NPF,950.0541666666667,92.09166666666665,1.6916666666666667,146.20624999999998,2.74634844282037,2.74634844282037,0.00321105
309,2017/08/06,0.365408663,0.017455558,0.052366674,0.007625136,0.061001092,Non,953.3083333333334,86.33333333333333,3.4916666666666667,106.33479166666666,7.95371649373012,7.95371649373012,0.0046755
310,2017/08/07,0.278406601,0.017455558,0.052366674,0.007625136,0.289755185,NPF,954.0083333333333,88.22083333333335,3.3625000000000003,89.72220833333334,4.47311120440742,4.47311120440742,0.0007829
311,2017/08/08,0.295807013,0.017455558,0.052366674,0.015250273,0.205878684,Non,954.8666666666667,91.14166666666667,1.8625,117.33545833333334,1.64991794747193,1.64991794747193,0.0015816
312,2017/08/09,0.121802888,0.017455558,0.052366674,0.030500546,0.282130048,Non,956.6541666666667,90.60833333333333,0.9916666666666667,79.7855,3.31108301081202,3.31108301081202,0.00256895
313,2017/08/10,0.226205363,0.069822232,0.052366674,0.068626228,0.10675191,NPF,953.0,88.30833333333334,1.0833333333333333,124.120875,6.74907141966776,6.74907141966776,0.00499865
314,2017/08/11,0.174004125,0.017455558,0.034911116,0.045750819,0.12962732,Non,951.4208333333332,77.70833333333333,4.220833333333333,174.67295833333333,6.21691251344339,6.21691251344339,0.00365705
315,2017/08/12,0.121802888,0.034911116,0.052366674,0.030500546,0.183003275,Non,945.9333333333334,74.52499999999999,3.9875000000000003,209.33337500000002,5.68770197042574,5.68770197042574,0.0046307
316,2017/08/13,0.1392033,0.017455558,0.052366674,0.015250273,0.274504912,NPF,941.8541666666666,76.28750000000001,4.029166666666667,95.42775,3.1978284751465,3.1978284751465,0.0027795
317,2017/08/14,0.278406601,0.017455558,0.052366674,0.053375955,0.198253547,NPF,936.4875000000001,85.3625,2.5791666666666666,113.99725000000001,5.77165744703655,5.77165744703655,0.00492325
318,2017/08/15,0.330607838,0.017455558,0.052366674,0.038125682,0.160127865,Non,933.7624999999999,92.17916666666667,0.44166666666666665,62.44795833333333,3.53632824580466,3.53632824580466,0.0025305
319,2017/08/16,0.208804951,0.017455558,0.052366674,0.007625136,0.152502729,Non,938.4125,91.30416666666667,-0.8708333333333332,49.693125,1.00895525677426,1.00895525677426,0.0012411
320,2017/08/17,0.174004125,0.017455558,0.052366674,0.007625136,0.312630594,NPF,951.3375,91.01666666666667,-3.2375000000000003,61.74029166666667,1.74414652272699,1.74414652272699,0.0013037
321,2017/08/18,0.174004125,0.017455558,0.052366674,0.022875409,0.083876501,Non,954.8541666666666,90.825,-3.158333333333333,120.0285,1.19617383090277,1.19617383090277,0.00121325
322,2017/08/19,0.174004125,0.017455558,0.052366674,0.022875409,0.23637923,NPF,954.0833333333334,90.24583333333334,-2.6666666666666665,101.73125,2.54426062297107,2.54426062297107,0.00268505
323,2017/08/20,0.417609901,0.017455558,0.052366674,0.038125682,0.068626228,Non,949.9166666666666,90.87083333333334,-1.5166666666666666,81.03758333333333,5.87989405148156,5.87989405148156,0.0058986
324,2017/08/21,0.504611964,0.017455558,0.052366674,0.007625136,0.10675191,NPF,950.3291666666668,73.03333333333333,0.775,121.32912499999999,5.95275618204537,5.95275618204537,0.00453
325,2017/08/22,0.330607838,0.017455558,0.052366674,0.030500546,0.076251364,NPF,952.2166666666667,90.60000000000001,-0.049999999999999996,64.92020833333333,6.00423640956181,6.00423640956181,0.00493395
326,2017/08/23,0.539412789,0.017455558,0.034911116,0.022875409,0.030500546,NPF,956.1666666666666,90.05416666666667,0.3666666666666667,82.48054166666667,3.60197760781252,3.60197760781252,0.0022709
327,2017/08/24,0.226205363,0.017455558,0.052366674,0.015250273,0.038125682,Non,955.5791666666668,87.97916666666667,2.254166666666667,38.574333333333335,1.9704378485969,1.9704378485969,0.00140895
328,2017/08/25,0.226205363,0.017455558,0.052366674,0.061001092,0.335506003,Non,948.1,87.1125,2.4,52.722208333333334,4.0170441411951,4.0170441411951,0.001555
329,2017/08/26,0.191404538,0.017455558,0.052366674,0.022875409,0.312630594,NPF,944.3916666666668,88.2375,-1.9333333333333333,92.05137500000001,1.95691525324424,1.95691525324424,0.0007327
330,2017/08/27,0.313207426,0.034911116,0.052366674,0.038125682,0.061001092,Non,943.8333333333334,78.825,-0.48333333333333334,80.03054166666666,2.39855225570106,2.39855225570106,0.0020047
331,2017/08/28,0.400209489,0.261833369,0.052366674,0.350756276,0.503259005,NPF,939.0166666666668,73.84583333333333,1.0541666666666667,84.45775,3.22533481947224,3.22533481947224,0.00251285
332,2017/08/29,0.574213614,0.034911116,0.034911116,0.114377047,0.305005458,NPF,934.6708333333332,85.15416666666667,1.9625000000000001,52.045874999999995,3.13301861468672,3.13301861468672,0.0025904
333,2017/08/30,0.870020627,0.174555579,0.034911116,0.282130048,0.419382504,NPF,932.6125000000001,77.125,0.6333333333333333,71.92575000000001,1.39745389269131,1.39745389269131,0.00115105
334,2017/08/31,0.730817327,0.139644463,0.052366674,0.167753002,0.366006549,NPF,941.9291666666667,61.25,-2.8874999999999997,137.73816666666667,2.27640043840697,2.27640043840697,0.0023423
335,2017/09/01,0.348008251,0.017455558,0.034911116,0.320255731,0.427007641,NPF,947.1666666666666,82.48333333333333,-0.35833333333333334,36.322833333333335,2.13097626955856,2.13097626955856,0.0024266
336,2017/09/02,1.687840017,0.192011137,0.052366674,0.457508186,0.312630594,Non,946.6916666666666,86.89999999999999,2.9583333333333335,25.97220833333333,0.409599568045721,0.409599568045721,0.0002914
337,2017/09/03,1.044024753,0.017455558,0.052366674,0.137252456,0.388881959,Non,938.6541666666667,89.20416666666667,3.3083333333333336,14.167250000000001,3.29883328081489,3.29883328081489,0.00053145
338,2017/09/04,0.417609901,0.017455558,0.052366674,0.022875409,0.228754093,NPF,950.2416666666667,91.88333333333333,-1.0541666666666667,64.76587500000001,0.514204835471746,0.514204835471746,0.0002382
339,2017/09/05,0.313207426,0.017455558,0.052366674,0.137252456,0.266879775,NPF,959.8833333333333,85.625,3.65,33.966,14.6146790389472,14.6146790389472,0.0009501
340,2017/09/06,0.539412789,0.017455558,0.034911116,0.030500546,0.068626228,Non,960.475,69.4875,7.3500000000000005,70.81278260869566,15.696191737031,15.696191737031,0.010036209004923186
